date,Mkt-RF,SMB,HML,RF,MOM
19381222,0.55,-0.76,0.75,0,-0.48
19381223,0.83,0.23,1.12,0,-0.56
19381224,0.41,-0.03,1.12,0,-0.84
19381227,-0.93,-0.35,-0.79,0,0.19
19381228,0.76,-0.32,0.37,0,0.35
19381229,2.31,1.16,2.25,0,-1.93
19381230,0.53,0.92,0.25,0,-1.18
19381231,0.41,0.83,0.6,0,-1.21
19390103,-0.7,0.54,-0.42,0,-1
19390104,0.93,0.77,1.22,0,-0.34
19390105,-1.06,-0.04,-1.26,0,-0.3
19390106,0.06,-0.15,0.54,0,0.11
19390107,-0.99,0.13,-0.34,0,-0.48
19390109,-0.91,-0.27,-0.74,0,-0.39
19390110,0.18,0.42,-0.09,0,0.5
19390111,-1.67,-0.36,-0.93,0,-1.09
19390112,-0.77,-1.02,-0.38,0,-0.02
19390113,-0.57,0.44,-0.47,0,-0.26
19390114,1.99,-0.31,1.74,0,1.05
19390116,-0.07,0.31,0.04,0,-0.16
19390117,0.53,-0.22,0.08,0,0.27
19390118,0.03,0.29,0.09,0,0.12
19390119,0.75,-0.15,0.45,0,-0.2
19390120,-0.15,0.22,-0.3,0,-0.2
19390121,-1.95,-0.05,-1.43,0,-1.41
19390123,-4.02,-0.67,-2.17,0,-2.11
19390124,-0.04,-1.67,0.51,0,0.26
19390125,-0.22,0.89,-0.44,0,-0.42
19390126,-2.74,-0.59,-1.7,0,-2.64
19390127,2.08,-1.28,0.72,0,1.9
19390128,-0.26,0.17,-0.41,0,-0.5
19390130,2.38,-0.66,1.09,0,2.93
19390131,1.34,1.68,0.75,0,1.75
19390201,-1,0.52,0.14,0,-0.79
19390202,1.84,-0.86,0.63,0,1.18
19390203,-0.59,0.71,-0.47,0,-0.24
19390204,0.78,0.3,0.26,0,0.27
19390206,0.34,-0.07,-0.46,0,0.06
19390207,-0.93,-0.38,-0.57,0,-0.26
19390208,0.95,-0.37,0.85,0,0.94
19390209,-1.04,0.4,-0.62,0,-1.18
19390210,0.08,-0.62,-0.21,0,0.47
19390211,0.64,0.13,0.23,0,0.42
19390214,-0.31,0,-0.67,0,-0.02
19390215,0.21,-0.26,0.21,0,0.03
19390216,0.96,0.35,0.46,0,1.22
19390217,-0.55,0.35,-0.81,0,-0.03
19390218,0.67,-0.25,0.87,0,0.57
19390220,-2.24,0.07,-0.59,0,-0.77
19390221,0.15,-0.37,0.17,0,0.32
19390223,0.28,0.18,0.23,0,0.59
19390224,2.07,0.34,1.22,0,0.71
19390225,0.76,0.47,0.48,0,-0.2
19390227,-0.06,-0.05,0.28,0,0.03
19390228,0.55,-0.03,1.28,0,-0.23
19390301,-0.08,-0.32,-0.14,0,-0.46
19390302,-0.01,-0.05,-0.23,0,0.2
19390303,1.25,-0.3,0.48,0,0.17
19390304,0.21,0.62,-0.17,0,-0.36
19390306,-0.69,0.04,-1.16,0,-0.28
19390307,0.45,-0.11,0.05,0,0.25
19390308,1.61,-0.1,1.12,0,-0.19
19390309,-0.06,0.66,-0.6,0,0.05
19390310,0.64,0.22,-0.63,0,0.31
19390311,-0.37,0.02,-0.97,0,-0.43
19390313,-0.68,-0.11,-0.48,0,-0.15
19390314,0.36,-0.28,0.11,0,0.76
19390315,-2.34,-0.04,-1.13,0,-0.75
19390316,0.06,0.17,0.29,0,0.14
19390317,-2.85,-0.86,-1.63,0,-1.28
19390318,-1.7,-0.33,-0.58,0,-0.35
19390320,-0.55,0.11,-0.09,0,0.74
19390321,1.58,0.04,0.5,0,0.43
19390322,-2.94,-1.1,-1.28,0,-1.96
19390323,1.08,0.36,0.95,0,1
19390324,1.37,0.49,1,0,1.35
19390325,-0.3,0.18,-0.65,0,-0.49
19390327,-0.16,0,-0.58,0,-0.03
19390328,-1.35,-0.69,-0.41,0,-0.79
19390329,0.57,0.06,0.53,0,0.9
19390330,-2.86,-0.16,-1.66,0,-3.13
19390331,-4.71,-3.71,-2.19,0,-4.2
19390401,1.8,-0.57,2.24,0,3.91
19390403,0.08,1,-0.11,0,-0.87
19390404,-2.02,-0.41,-0.93,0,-0.66
19390405,0.78,0.88,0,0,0.4
19390406,-3.28,-1.3,-1.16,0,-2.75
19390408,-4.13,-1.47,-2.19,0,-2.38
19390410,1.74,-0.1,1.6,0,2.91
19390411,-0.19,0.52,1.02,0,-0.52
19390412,2.81,1.86,0.74,0,0.83
19390413,1.11,0.68,-0.6,0,-0.11
19390414,-1.2,-0.7,-0.83,0,-0.04
19390415,3.07,0.33,2.17,0,2.24
19390417,-1.81,-0.45,-1.34,0,-0.7
19390418,-1.15,0.67,-0.55,0,-1.5
19390419,1.12,-0.05,-0.17,0,1.56
19390420,1.18,0.24,0.86,0,0.07
19390421,0.28,0.67,-0.27,0,-0.03
19390422,-0.05,-0.07,-0.31,0,-0.1
19390424,-0.88,0.04,-0.74,0,-0.11
19390425,0.06,-0.1,0.87,0,0.91
19390426,0.64,-0.35,-0.25,0,0.08
19390427,0.9,-0.14,0.14,0,0.4
19390428,-0.78,0.48,-0.19,0,-0.04
19390429,0.02,0.26,0.17,0,-0.29
19390501,-0.37,0.54,-0.09,0,0.2
19390502,1.12,0.14,0.29,0,-0.37
19390503,2.04,0.29,0.66,0,-0.33
19390504,-0.11,0.49,-0.24,0,0.46
19390505,-0.32,-0.11,-0.53,0,0.36
19390506,0.25,0.22,0.38,0,-0.49
19390508,-0.25,-0.14,-0.11,0,0.59
19390509,1.65,-0.14,0.81,0,-0.83
19390510,-0.57,0.95,-0.58,0,0.41
19390511,0.03,-0.3,-0.31,0,0.42
19390512,-0.49,0.23,0.03,0,0.59
19390513,0.17,-0.09,-0.48,0,0.03
19390515,0.18,-0.1,-0.2,0,0.65
19390516,-2.16,0.11,-0.98,0,0.31
19390517,-0.69,-0.31,-0.32,0,0.75
19390518,0.25,0.03,-0.43,0,-0.35
19390519,0.79,0.01,0.36,0,0.12
19390520,0.66,-0.05,0.64,0,-0.67
19390522,0.81,-0.8,0.02,0,0.2
19390523,-0.4,0.76,-0.63,0,0.52
19390524,2.39,-0.26,1.32,0,-2.01
19390525,0.29,0.68,-0.18,0,0
19390526,0.4,-0.04,0.06,0,-0.55
19390527,0.52,0.1,1.14,0,0.07
19390529,0.72,0.07,0.04,0,0
19390531,-0.24,0.29,-0.05,0,-0.37
19390601,-1.32,-0.23,-0.88,0,1.2
19390602,0.48,0.11,-0.27,0,0.07
19390603,0.23,0.34,0,0,-0.27
19390605,-0.04,-0.13,-0.1,0,0.66
19390606,1.08,-0.26,0.49,0,-0.01
19390607,0.27,0.23,-0.78,0,0.23
19390608,-0.19,0.04,-0.09,0,0.87
19390609,1.15,0.12,-0.22,0,0
19390610,-0.04,0.18,-0.15,0,-0.13
19390612,-0.85,-0.07,-0.51,0,0.77
19390613,-0.58,-0.68,-0.08,0,0.63
19390614,-0.49,0.15,-0.47,0,-0.04
19390615,-1.92,0.58,-0.86,0,0.19
19390616,0.04,0,-0.23,0,1.19
19390617,0.53,0.09,0.31,0,-0.48
19390619,0.72,-0.26,-0.04,0,0.59
19390620,0.84,-0.13,0.29,0,-0.14
19390621,0.03,0.37,-0.24,0,0.35
19390622,-0.39,0.1,-0.58,0,0.55
19390623,0.23,0.24,0.39,0,0.01
19390624,-0.11,0.42,0.2,0,0.01
19390626,-1.77,-0.48,-0.82,0,1.1
19390627,0.24,-0.48,0.5,0,-0.46
19390628,-1.62,0.17,-0.93,0,0.75
19390629,-2.36,-0.61,-0.92,0,0.95
19390630,0.43,-0.86,0.19,0,0.19
19390701,0.96,0.01,0.33,0,-0.17
19390703,0.37,0.36,0.08,0,-0.03
19390705,1.42,-0.76,0.2,0,0.05
19390706,0.21,0.23,-0.03,0,-0.14
19390707,-0.3,0.06,-0.05,0,0.08
19390708,-0.01,-0.09,-0.15,0,0.04
19390710,0.33,-0.22,-0.3,0,0.47
19390711,0.97,-0.15,0.74,0,-0.69
19390712,1.74,0.72,-0.51,0,-1.3
19390713,0.69,1.36,-0.16,0,-1.1
19390714,-0.49,-0.18,-0.2,0,0.25
19390715,0.23,-0.32,0.19,0,-0.06
19390717,3.57,0.68,0.51,0,-2.17
19390718,0.73,1.52,0.33,0,-1.48
19390719,-0.95,0.45,-0.77,0,1.03
19390720,-1.08,-0.3,-0.11,0,0.85
19390721,1.71,0.44,0.68,0,-0.89
19390722,1.07,0,0.75,0,-1.25
19390724,-0.63,0.45,-0.19,0,0.51
19390725,-0.41,0.21,-0.08,0,-0.12
19390726,0.57,-0.91,-0.23,0,0.32
19390727,0.15,0.22,0.58,0,0.85
19390728,-0.3,0.43,-0.91,0,0.79
19390729,-0.24,-0.45,-0.02,0,0.08
19390731,-0.43,-0.03,-0.29,0,0.41
19390801,0.06,-0.37,-0.02,0,0.67
19390802,0.86,-0.03,0.54,0,-0.28
19390803,-0.18,0.57,0.06,0,0.07
19390804,-1.75,-1.05,-0.47,0,1.68
19390805,0.45,0.21,0.14,0,-0.22
19390807,-1,-0.44,-0.36,0,0.89
19390808,0.22,0,0.08,0,0.37
19390809,-0.69,-0.32,-0.25,0,0.8
19390810,-1.68,-0.34,-0.78,0,1.13
19390811,0.03,-0.01,0.22,0,0.22
19390812,0.89,0.09,0.6,0,-0.36
19390814,0.89,0.22,-0.58,0,0.02
19390815,0.93,0.16,-0.14,0,-0.23
19390816,-2.11,-1.08,-0.05,0,0.87
19390817,-0.26,-0.38,0.01,0,0.25
19390818,-1.8,-0.82,-0.34,0,1.58
19390819,-0.37,0.11,-0.09,0,-0.91
19390821,-2.04,-1.68,-0.12,0,0.91
19390822,1.55,0.49,-0.48,0,0.08
19390823,-2.69,-0.85,0.12,0,0.73
19390824,-0.51,-1.65,-0.1,0,-0.07
19390825,1.98,0.4,-0.14,0,-0.7
19390826,2.18,0.79,0.74,0,-1.22
19390828,-1.76,0.33,-1.12,0,0.57
19390829,2.14,0.8,0.49,0,-0.67
19390830,-0.48,0.39,0.08,0,0.05
19390831,-1.5,-0.46,-0.52,0,0.79
19390901,0.44,-0.49,1.23,0,-3.26
19390902,2.14,4.43,1.04,0,-3.47
19390905,8.79,7.8,9.04,0,-18.44
19390906,-0.62,-0.56,0.52,0,0.78
19390907,0.29,0.36,-0.43,0,0.33
19390908,1.97,1.15,1.44,0,-1.82
19390909,0.41,1.29,0.2,0,-0.53
19390911,2.27,2.39,1.82,0,-4.37
19390912,0.62,-0.85,1.15,0,-1.33
19390913,-0.78,0.68,-0.2,0,-0.26
19390914,0.21,0.28,-0.79,0,-0.71
19390915,-0.09,-0.33,-0.05,0,0.54
19390916,-1.1,-0.73,-0.18,0,2.22
19390918,-3.11,-1.32,-2.38,0,3.86
19390919,3.35,1.51,1.82,0,-4.59
19390920,0.1,0.77,0.53,0,-0.47
19390921,0.82,0.55,0.86,0,-1.51
19390922,-0.46,0.12,0.31,0,0.18
19390923,0.42,-0.1,0.07,0,0.21
19390925,-0.09,0.68,0.33,0,-0.71
19390926,0.89,-0.03,1.57,0,-1.24
19390927,-0.03,0,0.29,0,0.16
19390928,-1.35,-0.39,-0.19,0,0.68
19390929,-0.83,-1.27,-1.04,0,0.24
19390930,1.94,1.29,1.13,0,0.05
19391002,-0.88,-0.27,-0.14,0,0.07
19391003,-0.96,-0.63,-1.38,0,-0.4
19391004,-0.04,-1,-0.09,0,0.23
19391005,0.35,0.83,-0.5,0,-0.42
19391006,-0.09,0.29,0.5,0,0.06
19391007,-0.82,-0.95,-0.72,0,-1.1
19391009,0.2,-0.36,-0.58,0,-0.6
19391010,0.46,0.85,0.1,0,0.61
19391011,0.5,-0.62,0.34,0,0.38
19391013,-0.5,0.47,-0.46,0,0.47
19391014,-0.2,-0.53,0.15,0,-0.12
19391016,0.23,-0.13,-0.35,0,-0.06
19391017,2.61,1.84,1.26,0,0.69
19391018,-0.4,0.2,-0.6,0,-0.25
19391019,-0.06,-0.09,-0.72,0,-0.47
19391020,-0.41,-0.5,-0.34,0,-0.53
19391021,0.67,0.29,0.08,0,-0.12
19391023,-0.19,0.13,-0.12,0,-0.83
19391024,0.29,0.36,-0.84,0,-0.24
19391025,1.06,0.82,0.79,0,-0.83
19391026,-0.66,0.08,-0.34,0,0.17
19391027,-0.38,-0.55,0.02,0,-0.08
19391028,-0.25,0.31,-0.43,0,0.02
19391030,-0.13,-0.31,-0.04,0,-0.28
19391031,-0.88,-0.58,-0.32,0,-0.02
19391101,-0.08,-0.56,-0.27,0,0.38
19391102,0.11,0.44,-0.44,0,0.09
19391103,0.86,0.53,0.07,0,0.4
19391104,-0.16,1.41,-0.36,0,-0.67
19391106,-0.6,-0.77,-0.64,0,-0.66
19391108,-0.71,-0.78,-0.59,0,0.02
19391109,-1.12,-1.1,-0.38,0,0.05
19391110,0.28,-0.14,-0.88,0,0.27
19391113,0.02,0.31,-0.21,0,0.11
19391114,0.61,-0.47,0.51,0,0
19391115,-0.21,0.03,-0.32,0,0.15
19391116,1.1,0.02,0.09,0,0.05
19391117,-0.29,0.03,0.07,0,-0.51
19391118,0.34,-0.41,-0.34,0,0.05
19391120,0.05,-0.05,0.08,0,0.17
19391121,-0.63,-0.29,-0.45,0,-0.27
19391122,-0.13,-0.37,-0.62,0,-0.04
19391124,-1.11,-0.54,-0.46,0,-0.77
19391125,0.04,-0.58,0.03,0,-0.09
19391127,0.08,0.08,-0.73,0,0.33
19391128,-0.16,-0.22,-0.27,0,-0.26
19391129,-1.08,-0.74,-0.45,0,-0.48
19391130,-0.9,-1.4,-0.33,0,-0.12
19391201,0.73,0.66,0.05,0,0.97
19391202,0.11,0.63,0.02,0,-0.09
19391204,-0.11,-0.32,-0.64,0,-0.19
19391205,0.1,-0.23,-0.2,0,0.54
19391206,1.41,0.79,0.11,0,0.58
19391207,0.29,0.74,-0.45,0,0.65
19391208,-0.65,-0.15,-0.18,0,-0.15
19391209,-0.06,0.19,-0.43,0,0.14
19391211,-0.83,-0.44,-0.83,0,0.23
19391212,-0.23,-0.55,-0.25,0,0.41
19391213,1.32,0.56,1.28,0,1.05
19391214,-0.07,0.18,-1.06,0,-0.06
19391215,0.09,-0.49,-0.31,0,0.55
19391216,-0.07,-0.13,0.46,0,0.49
19391218,-0.17,0.05,-0.36,0,0.62
19391219,-0.26,-0.28,-1.02,0,0.37
19391220,0.31,-0.38,0,0,-0.15
19391221,0.03,0.06,-0.41,0,0
19391222,0.34,-0.55,0.05,0,-0.02
19391223,0.1,0.26,0.15,0,-0.44
19391226,-0.39,-0.2,-0.89,0,1.04
19391227,-0.63,-0.7,-0.04,0,0.26
19391228,0.87,0.76,0.83,0,-1.37
19391229,0.58,0.24,-0.34,0,0.05
19391230,0.22,0.26,0.43,0,-0.65
19400102,1.07,0.97,0.83,0,-1.62
19400103,1.15,0.92,0.98,0,-1.98
19400104,-0.28,0.18,-0.17,0,-0.09
19400105,-0.52,-0.13,-0.48,0,0.72
19400106,-0.08,0.34,0.14,0,-0.45
19400108,0.11,0.22,-0.03,0,-0.14
19400109,-0.87,-0.42,-0.62,0,0.31
19400110,0.15,0.23,0.42,0,0.23
19400111,-1.34,-0.73,-0.22,0,0
19400112,-1.62,-0.72,-0.36,0,0.01
19400113,-0.36,-0.31,-0.1,0,-0.22
19400115,-0.39,-0.75,0.35,0,0.26
19400116,0.65,0.34,-0.3,0,-0.14
19400117,0.21,0.21,-0.08,0,0.31
19400118,-0.24,-0.43,-0.41,0,-0.13
19400119,0.21,-0.21,-0.7,0,0.58
19400120,-0.08,0.22,0.2,0,-0.11
19400122,-0.3,-0.05,-0.16,0,-0.04
19400123,0.19,-0.15,-0.48,0,0.24
19400124,1.17,0.27,0.54,0,-0.13
19400125,-0.42,0.74,-0.27,0,0.25
19400126,0.01,0.3,-0.8,0,0.67
19400127,-0.1,0.16,0.82,0,0.08
19400129,-0.09,-0.07,0,0,0.07
19400130,-0.41,-0.37,0.06,0,-0.28
19400131,-0.22,-0.25,-0.25,0,0.18
19400201,-0.05,0.12,0.04,0,-0.26
19400202,0.15,0.46,-0.38,0,0.17
19400203,0.24,-0.09,0.08,0,0.04
19400205,-0.38,-0.05,-0.09,0,-0.04
19400206,0.64,-0.22,0.31,0,0.59
19400207,0.44,0.05,-0.12,0,0.16
19400208,1.13,0.88,0.77,0,0.38
19400209,0.25,0.61,0.08,0,-0.14
19400210,-0.18,-0.59,-0.28,0,0.13
19400213,-0.1,-0.16,-0.6,0,-0.31
19400214,-0.14,-0.12,-0.15,0,0.39
19400215,0.11,0.5,-0.12,0,-0.11
19400216,0.04,0.17,0.64,0,0.04
19400217,0.29,0.58,0.32,0,0.02
19400219,-0.16,-0.09,0.08,0,0.19
19400220,0.32,-0.25,-0.04,0,0.55
19400221,-0.08,0.72,0.19,0,-0.06
19400223,-0.48,-0.07,-0.21,0,0.28
19400224,-0.49,-0.28,-0.45,0,0
19400226,-0.06,-0.61,-0.03,0,0.34
19400227,-0.15,-0.05,0.33,0,-0.07
19400228,0.13,0.37,-0.39,0,0.29
19400229,-0.02,0.28,0.23,0,-0.16
19400301,-0.3,-0.08,-0.12,0,0.36
19400302,0.01,0.17,-0.12,0,0.23
19400304,0.23,-0.13,0.26,0,0.03
19400305,0.36,0.29,-0.25,0,0.5
19400306,0.7,0.66,0.19,0,0.49
19400307,0.26,0.2,-0.35,0,-0.24
19400308,-0.19,0.28,-0.28,0,0.61
19400309,0.03,-0.16,0.11,0,-0.33
19400311,0.16,0,-0.16,0,0.1
19400312,0.03,-0.5,0.17,0,-0.06
19400313,-0.14,-0.19,-0.39,0,0.01
19400314,-0.07,-0.1,-0.53,0,-0.38
19400315,-1.19,-0.85,0.04,0,-0.81
19400316,-0.48,-0.92,0.01,0,-0.36
19400318,-0.06,-0.13,-0.36,0,-0.31
19400319,0.68,0.47,-0.07,0,0.89
19400320,0.58,1.18,0.01,0,0.48
19400321,-0.03,0.35,0.09,0,0.37
19400323,-0.01,0.32,-0.1,0,0.46
19400325,-0.2,-0.59,-0.1,0,-0.32
19400326,-0.22,-0.01,-0.13,0,0.08
19400327,1.27,1.07,0.33,0,0.19
19400328,-0.15,0.27,-0.18,0,-0.7
19400329,0.37,-0.68,0.16,0,-0.25
19400330,0.44,0.39,0.53,0,-0.4
19400401,-0.16,0.13,-0.37,0,-0.03
19400402,0.25,-0.01,-0.11,0,0.14
19400403,1.36,0.83,1.39,0,0.18
19400404,0.71,0.21,0.85,0,-0.78
19400405,-0.28,-0.04,-0.04,0,-0.1
19400406,0.6,0.14,0.4,0,0.49
19400408,0.11,0.39,0.11,0,0.33
19400409,-0.75,0.55,-0.45,0,1.02
19400410,-0.6,-0.31,0.17,0,0.77
19400411,0.24,0.23,0.23,0,0.25
19400412,-0.62,0.02,-0.7,0,0.08
19400413,0.18,0.25,-0.58,0,0
19400415,0.09,1.09,-0.06,0,0.99
19400416,-1.2,-0.72,-0.45,0,0.03
19400417,0.26,0.51,0.19,0,0.43
19400418,-0.74,-0.25,0.14,0,-0.15
19400419,-0.1,-0.19,-0.27,0,0.11
19400420,0.63,1.03,0.32,0,0.38
19400422,0.24,0.26,-0.01,0,0.14
19400423,0.52,0.37,0.01,0,0.15
19400424,-0.33,-0.07,-0.1,0,-0.44
19400425,0.08,0.12,0.13,0,0.09
19400426,-0.69,-0.74,-0.38,0,-0.57
19400427,0.14,0.4,-0.27,0,0.55
19400429,0.23,0.22,0.04,0,0.49
19400430,0.1,-0.42,-0.35,0,-0.7
19400501,-1.05,-0.57,-0.51,-0.001,-1.34
19400502,0.47,0.47,0.12,-0.001,1.07
19400503,0.1,0.04,-0.36,-0.001,0.58
19400504,-0.18,-0.32,0.27,-0.001,-0.35
19400506,-0.11,-0.14,-0.21,-0.001,-0.02
19400507,0.14,-0.21,-0.01,-0.001,0.26
19400508,0.09,-0.03,0.23,-0.001,0.2
19400509,0.23,0.08,0.39,-0.001,0.9
19400510,-2.55,-1.29,-0.35,-0.001,-0.42
19400511,0.11,0.04,0.37,-0.001,1.29
19400513,-5.58,-4.08,-1.24,-0.001,-2.97
19400514,-7.21,-3.25,-0.48,-0.001,-1.11
19400515,0.46,-1.75,-3.41,-0.001,1.76
19400516,1.49,3.71,0.57,-0.001,2.64
19400517,-4.4,-1.47,-0.26,-0.001,-1.99
19400518,-1.94,-0.43,-2.15,-0.001,1.74
19400520,0.48,1.84,1.16,-0.001,0
19400521,-6.99,-4.93,-1.41,-0.001,-2.32
19400522,0.17,2.02,0.04,-0.001,-0.22
19400523,0.32,-0.35,1.31,-0.001,-0.1
19400524,-0.2,0.85,0.73,-0.001,0.22
19400525,1.17,1.27,0.55,-0.001,0.68
19400527,1.72,1.29,0.54,-0.001,0.79
19400528,-2.4,-2.06,-0.59,-0.001,-0.45
19400529,1.35,1.66,0.97,-0.001,0.63
19400531,0.42,0.45,-1.04,-0.001,0.59
19400601,-0.29,0.04,0.23,0,-0.12
19400603,-1.06,0.04,0.24,0,0.21
19400604,0.96,0.07,0.04,0,1.26
19400605,-1.67,-0.94,-0.38,0,-0.56
19400606,1.1,0.16,-0.46,0,0.15
19400607,1.06,0.4,1.04,0,0.47
19400608,-0.17,-0.02,-0.28,0,0.1
19400610,-2.94,-0.95,1.05,0,0.14
19400611,3.8,1.09,-1.16,0,2.01
19400612,4.81,1.34,1.65,0,-0.45
19400613,-1.63,-0.33,-1.17,0,-0.07
19400614,1.87,0.5,0.35,0,0.89
19400615,0.84,0.01,0.78,0,-0.54
19400617,-0.66,-1.7,-1.14,0,-2.36
19400618,0.58,1.1,1.19,0,-0.04
19400619,0.35,-0.71,-0.47,0,-0.28
19400620,-0.7,0.09,0.47,0,-0.14
19400621,0.02,-0.01,0.21,0,0.5
19400622,0.44,-0.28,0.48,0,-0.83
19400624,0.82,-0.61,0.01,0,-0.88
19400625,-2.36,-0.37,0.41,0,-0.35
19400626,-0.66,-1.12,-0.08,0,-0.12
19400627,1.06,0.27,0.69,0,-0.06
19400628,1.29,0.75,0.26,0,-0.67
19400629,-0.07,-0.14,-0.15,0,0.22
19400701,-0.59,0.2,0.09,0,-0.58
19400702,-0.15,0.17,-0.24,0,0.12
19400703,0.2,0.06,-0.03,0,-0.23
19400705,0.48,0.27,-0.12,0,0.27
19400706,0.22,-0.36,0.83,0,-0.16
19400708,-0.2,-0.12,-0.47,0,0.7
19400709,-0.17,-0.24,0.52,0,0.18
19400710,0.05,-0.01,0.03,0,-0.14
19400711,0.07,0.21,-0.01,0,0.12
19400712,-0.08,0.06,-0.47,0,0.05
19400713,0.06,0.06,0.19,0,-0.18
19400715,0.33,0.13,-0.25,0,0.35
19400716,0.99,0.35,0.1,0,-0.54
19400717,-0.22,0.32,-0.65,0,0.5
19400718,0.13,-0.31,-0.22,0,0.57
19400719,-0.64,0.43,0.01,0,0.44
19400720,-0.21,0.07,-0.14,0,0.22
19400722,-0.05,-0.17,0.3,0,-0.13
19400723,0.07,-0.42,0.04,0,0.29
19400724,-0.44,0.07,0.01,0,0.26
19400725,0.06,-0.21,-0.14,0,0.07
19400726,0.37,-0.08,0.14,0,-0.68
19400727,0.19,0.24,-0.15,0,0
19400729,0.53,-0.59,0.18,0,-0.49
19400730,2.2,0.19,0.39,0,-2.65
19400731,-0.05,0.66,-0.63,0,0.75
19400801,-0.1,0.16,-0.51,0,0.47
19400802,0.02,-0.06,-0.1,0,0.22
19400803,0.08,0.08,0.23,0,-0.35
19400805,-0.12,-0.21,-0.44,0,0.73
19400806,-0.75,0,0.25,0,0.72
19400807,-0.16,-0.26,0.03,0,0.28
19400808,0.13,-0.02,-0.46,0,0.17
19400809,0.64,-0.25,0.26,0,-0.44
19400810,0.58,-0.13,0,0,-0.46
19400812,0.2,-0.67,0.02,0,0.25
19400813,-3.16,0.4,-0.69,0,1.96
19400814,-0.37,-0.01,0.12,0,-0.36
19400815,0.6,0.23,-0.17,0,-0.58
19400816,-1.41,-0.03,0.23,0,1.27
19400817,0.71,-0.15,0.15,0,-0.73
19400819,0.02,-0.01,-0.17,0,0.33
19400820,0.97,-0.67,0.29,0,-0.91
19400821,1.37,0.15,-0.27,0,-0.82
19400822,0.83,0.41,0.04,0,0.05
19400823,-1.07,0.07,-0.46,0,0.5
19400824,0.19,-0.11,0.17,0,-0.44
19400826,0.06,-0.12,-0.13,0,0.59
19400827,-0.12,0,0.27,0,-0.15
19400828,1.21,0.1,0.76,0,-1.39
19400829,-0.18,-0.06,-0.19,0,0.24
19400830,1.6,0.33,0.79,0,-1.62
19400831,0.56,0.68,0.61,0,-1.67
19400903,0.32,0.55,0.2,0,-0.62
19400904,1.65,-0.31,0.19,0,-1.83
19400905,1.7,1.14,0.95,0,-2.94
19400906,-0.41,0.28,-0.67,0,0.38
19400907,-0.16,-0.01,0.18,0,0.12
19400909,-2.36,-0.97,-0.75,0,3.23
19400910,-0.1,0.2,-0.49,0,0.38
19400911,-0.53,0.4,-0.18,0,0.37
19400912,-1.12,-0.12,-0.86,0,0.73
19400913,0.09,-0.2,0.34,0,-0.11
19400914,0.56,-0.05,0.35,0,-0.45
19400916,0.65,0.06,0.13,0,-0.76
19400917,0.77,-0.28,0.06,0,-0.18
19400918,0.67,0.23,-0.04,0,-0.45
19400919,-0.07,0.2,0.05,0,-0.02
19400920,0,-0.01,-0.39,0,0.1
19400921,0.61,0.6,0.62,0,-0.89
19400923,1.95,0.8,0.86,0,-2.52
19400924,-0.25,0.24,-0.59,0,0.52
19400925,-0.15,0.01,-0.12,0,-0.04
19400926,-0.54,-0.17,-0.59,0,0.58
19400927,-1.57,-0.1,-1.53,0,2.08
19400928,0.63,0.33,0.54,0,-0.34
19400930,0.15,0.34,0.79,0,-0.62
19401001,1.23,0.26,0.47,0,-1.19
19401002,0.42,0.3,1.24,0,-1.24
19401003,0.11,0.4,-0.38,0,0.75
19401004,-0.63,-0.42,-0.24,0,0.73
19401005,0.09,-0.01,0.16,0,-0.09
19401007,-0.45,0.21,0.06,0,0.35
19401008,-1.39,-0.38,-0.64,0,1.41
19401009,-0.54,-0.23,0.05,0,0.7
19401010,-0.05,0.35,0.24,0,-0.84
19401011,0.52,-0.15,-0.01,0,-0.63
19401014,-0.28,0.76,0.06,0,-0.28
19401015,0.45,-1.3,-0.06,0,-0.11
19401016,0.53,0.76,0.01,0,-0.48
19401017,0.5,-0.23,0.42,0,-0.09
19401018,0.04,0.1,0.79,0,-0.14
19401019,-0.11,0.23,-0.15,0,-0.09
19401021,-0.53,0.28,0.16,0,0.36
19401022,0.45,-0.34,0.42,0,0.08
19401023,0.61,0.29,0.35,0,-1.15
19401024,-0.54,-0.08,0.02,0,0.43
19401025,-0.04,-0.17,0.48,0,-0.24
19401026,0.81,-0.12,0.05,0,-0.44
19401028,-0.28,-0.23,-0.18,0,-0.02
19401029,0.25,0.06,0.09,0,0.43
19401030,0.64,-0.41,0.34,0,-1.17
19401031,1.24,0.4,0.77,0,-1.39
19401101,0.1,0.39,-0.13,0,0.28
19401102,0.34,-0.58,0.28,0,-0.49
19401104,0.28,-0.16,-0.16,0,-0.81
19401106,-2.85,0.85,-1.84,0,2.44
19401107,4.78,1.4,3.09,0,-3.93
19401108,-0.58,0.46,0.03,0,-0.57
19401109,1.37,0.71,0.61,0,-1.41
19401112,-0.45,-0.2,0.21,0,0.44
19401113,-0.41,-0.05,0.2,0,0.22
19401114,0.48,-0.08,0.79,0,-1.39
19401115,-1,-0.03,-0.5,0,-0.07
19401116,-0.74,-0.34,-0.32,0,0.3
19401118,-0.03,0.19,-0.11,0,0.3
19401119,-0.08,-0.18,-0.13,0,0.36
19401120,-1.78,-0.16,-1.03,0,0.51
19401122,0.17,0.18,0.82,0,0.79
19401123,-0.02,-0.04,0.24,0,0.01
19401125,-0.01,-0.07,0.03,0,0.75
19401126,-0.28,0.12,-0.48,0,-0.17
19401127,-1.62,-0.41,-1.48,0,0.27
19401128,0.23,0.24,0.71,0,-0.09
